"","Month","Year","LocalityName","Region","Years_Since_Exclosure","Composite_Albedo_Diff","Species","Albedo_Diff"
"1685.2",5,2015,"truls_holm","hedmark",5,0.0247101476392202,"Pine",0.00115009340063407
"1686",6,2015,"truls_holm","hedmark",5,0.0247101715606821,"Spruce",-0.00238705931173172
"1686.1",6,2015,"truls_holm","hedmark",5,0.0247101715606821,"Birch",-0.0028220382203939
"1686.2",6,2015,"truls_holm","hedmark",5,0.0247101715606821,"Pine",0.0011500934006341
"1687",7,2015,"truls_holm","hedmark",5,0.0247101715619882,"Spruce",-0.00238705931173172
"1687.1",7,2015,"truls_holm","hedmark",5,0.0247101715619882,"Birch",-0.0028220382203939
"1687.2",7,2015,"truls_holm","hedmark",5,0.0247101715619882,"Pine",0.00115009340063404
"1688",8,2015,"truls_holm","hedmark",5,0.0247101715619925,"Spruce",-0.00238705931173172
"1688.1",8,2015,"truls_holm","hedmark",5,0.0247101715619925,"Birch",-0.0028220382203939
"1688.2",8,2015,"truls_holm","hedmark",5,0.0247101715619925,"Pine",0.00115009340063407
"1689",9,2015,"truls_holm","hedmark",5,0.0247101715343299,"Spruce",-0.00238705931173172
"1689.1",9,2015,"truls_holm","hedmark",5,0.0247101715343299,"Birch",-0.0028220382203939
"1689.2",9,2015,"truls_holm","hedmark",5,0.0247101715343299,"Pine",0.00115009340063407
"1690",10,2015,"truls_holm","hedmark",5,0.0247098155099497,"Spruce",-0.00238705931173172
"1690.1",10,2015,"truls_holm","hedmark",5,0.0247098155099497,"Birch",-0.0028220382203939
"1690.2",10,2015,"truls_holm","hedmark",5,0.0247098155099497,"Pine",0.00115009340063404
"1691",11,2015,"truls_holm","hedmark",5,0.0247024058991815,"Spruce",-0.00241659352727802
"1691.1",11,2015,"truls_holm","hedmark",5,0.0247024058991815,"Birch",-0.00283475645011572
"1691.2",11,2015,"truls_holm","hedmark",5,0.0247024058991815,"Pine",0.00116044976366578
"1692",12,2015,"truls_holm","hedmark",5,0.0313786040016111,"Spruce",-0.00249218627926998
"1692.1",12,2015,"truls_holm","hedmark",5,0.0313786040016111,"Birch",-0.0028675064985737
"1692.2",12,2015,"truls_holm","hedmark",5,0.0313786040016111,"Pine",0.00118702573087595
"1693",1,2014,"drangedal1","telemark",5,0.0641293294424038,"Spruce",-0.00117393631029511
"1693.1",1,2014,"drangedal1","telemark",5,0.0641293294424038,"Birch",-0.000425344382941617
"1693.2",1,2014,"drangedal1","telemark",5,0.0641293294424038,"Pine",0.00701217166501145
"1694",2,2014,"drangedal1","telemark",5,0.0681776554249933,"Spruce",-0.00175246570589088
"1694.1",2,2014,"drangedal1","telemark",5,0.0681776554249933,"Birch",-0.000722701705832662
"1694.2",2,2014,"drangedal1","telemark",5,0.0681776554249933,"Pine",0.0112795668410034
"1695",3,2014,"drangedal1","telemark",5,0.0584221442955231,"Spruce",-0.0016401233552869
"1695.1",3,2014,"drangedal1","telemark",5,0.0584221442955231,"Birch",-0.000619710133588747
"1695.2",3,2014,"drangedal1","telemark",5,0.0584221442955231,"Pine",0.0102003323903983
"1696",4,2014,"drangedal1","telemark",5,0.0224126994799631,"Spruce",-0.000579440459651304
"1696.1",4,2014,"drangedal1","telemark",5,0.0224126994799631,"Birch",-0.000287206804936435
"1696.2",4,2014,"drangedal1","telemark",5,0.0224126994799631,"Pine",0.00383126197983774
"1697",5,2014,"drangedal1","telemark",5,0.0223377839873611,"Spruce",-0.00054278437587682
"1697.1",5,2014,"drangedal1","telemark",5,0.0223377839873611,"Birch",-0.000280259891004664
"1697.2",5,2014,"drangedal1","telemark",5,0.0223377839873611,"Pine",0.00365121516167016
"1698",6,2014,"drangedal1","telemark",5,0.0223377840073943,"Spruce",-0.000542784375876848
"1698.1",6,2014,"drangedal1","telemark",5,0.0223377840073943,"Birch",-0.000280259891004692
"1698.2",6,2014,"drangedal1","telemark",5,0.0223377840073943,"Pine",0.00365121516167016
"1699",7,2014,"drangedal1","telemark",5,0.0223377840073971,"Spruce",-0.000542784375876848
"1699.1",7,2014,"drangedal1","telemark",5,0.0223377840073971,"Birch",-0.000280259891004692
"1699.2",7,2014,"drangedal1","telemark",5,0.0223377840073971,"Pine",0.00365121516167016
"1700",8,2014,"drangedal1","telemark",5,0.0223377840073804,"Spruce",-0.00054278437587682
"1700.1",8,2014,"drangedal1","telemark",5,0.0223377840073804,"Birch",-0.000280259891004664
"1700.2",8,2014,"drangedal1","telemark",5,0.0223377840073804,"Pine",0.00365121516167016
"1701",9,2014,"drangedal1","telemark",5,0.0223377840052496,"Spruce",-0.000542784375876848
"1701.1",9,2014,"drangedal1","telemark",5,0.0223377840052496,"Birch",-0.000280259891004692
"1701.2",9,2014,"drangedal1","telemark",5,0.0223377840052496,"Pine",0.00365121516167016
"1702",10,2014,"drangedal1","telemark",5,0.0223377812608575,"Spruce",-0.00054278437587682
"1702.1",10,2014,"drangedal1","telemark",5,0.0223377812608575,"Birch",-0.000280259891004692
"1702.2",10,2014,"drangedal1","telemark",5,0.0223377812608575,"Pine",0.00365121516167013
"1703",11,2014,"drangedal1","telemark",5,0.0223381944663649,"Spruce",-0.000549500049288693
"1703.1",11,2014,"drangedal1","telemark",5,0.0223381944663649,"Birch",-0.000281522953159474
"1703.2",11,2014,"drangedal1","telemark",5,0.0223381944663649,"Pine",0.00368409363023653
"1704",12,2014,"drangedal1","telemark",5,0.0366608930066712,"Spruce",-0.000724088145390378
"1704.1",12,2014,"drangedal1","telemark",5,0.0366608930066712,"Birch",-0.000315985702073418
"1704.2",12,2014,"drangedal1","telemark",5,0.0366608930066712,"Pine",0.00455665670982525
"1705",1,2014,"drangedal3","telemark",5,0.00410478991016994,"Spruce",-0.000123171226595664
"1705.1",1,2014,"drangedal3","telemark",5,0.00410478991016994,"Birch",-0.0010337106799686
"1705.2",1,2014,"drangedal3","telemark",5,0.00410478991016994,"Pine",1.93622469353283e-05
"1706",2,2014,"drangedal3","telemark",5,0.00757256511861687,"Spruce",-0.000237814750588872
"1706.1",2,2014,"drangedal3","telemark",5,0.00757256511861687,"Birch",-0.0017248580750483
"1706.2",2,2014,"drangedal3","telemark",5,0.00757256511861687,"Pine",3.66542568623895e-05
"1707",3,2014,"drangedal3","telemark",5,0.00642193363166788,"Spruce",-0.000191041637221612
"1707.1",3,2014,"drangedal3","telemark",5,0.00642193363166788,"Birch",-0.00137669537366647
"1707.2",3,2014,"drangedal3","telemark",5,0.00642193363166788,"Pine",2.8900165910839e-05
"1708",4,2014,"drangedal3","telemark",5,0.00301723001110948,"Spruce",-8.57459716565034e-05
"1708.1",4,2014,"drangedal3","telemark",5,0.00301723001110948,"Birch",-0.000883540489343387
"1708.2",4,2014,"drangedal3","telemark",5,0.00301723001110948,"Pine",1.45929175173198e-05
"1709",5,2014,"drangedal3","telemark",5,0.00301603570021247,"Spruce",-8.53955888655278e-05
"1709.1",5,2014,"drangedal3","telemark",5,0.00301603570021247,"Birch",-0.000882223457142672
"1709.2",5,2014,"drangedal3","telemark",5,0.00301603570021247,"Pine",1.45494908370125e-05
"1710",6,2014,"drangedal3","telemark",5,0.00301603580490126,"Spruce",-8.53955888655278e-05
"1710.1",6,2014,"drangedal3","telemark",5,0.00301603580490126,"Birch",-0.000882223457142672
"1710.2",6,2014,"drangedal3","telemark",5,0.00301603580490126,"Pine",1.45494908370125e-05
"1711",7,2014,"drangedal3","telemark",5,0.003016035804912,"Spruce",-8.53955888655278e-05
"1711.1",7,2014,"drangedal3","telemark",5,0.003016035804912,"Birch",-0.000882223457142645
"1711.2",7,2014,"drangedal3","telemark",5,0.003016035804912,"Pine",1.45494908370125e-05
"1712",8,2014,"drangedal3","telemark",5,0.00301603580481899,"Spruce",-8.53955888655e-05
"1712.1",8,2014,"drangedal3","telemark",5,0.00301603580481899,"Birch",-0.000882223457142645
"1712.2",8,2014,"drangedal3","telemark",5,0.00301603580481899,"Pine",1.45494908370125e-05
"1713",9,2014,"drangedal3","telemark",5,0.00301603579273563,"Spruce",-8.53955888655e-05
"1713.1",9,2014,"drangedal3","telemark",5,0.00301603579273563,"Birch",-0.000882223457142645
"1713.2",9,2014,"drangedal3","telemark",5,0.00301603579273563,"Pine",1.45494908370125e-05
"1714",10,2014,"drangedal3","telemark",5,0.00301602567138248,"Spruce",-8.53955888655e-05
"1714.1",10,2014,"drangedal3","telemark",5,0.00301602567138248,"Birch",-0.000882223457142645
"1714.2",10,2014,"drangedal3","telemark",5,0.00301602567138248,"Pine",1.45494908370125e-05
"1715",11,2014,"drangedal3","telemark",5,0.00296118208313484,"Spruce",-8.69747147944633e-05
"1715.1",11,2014,"drangedal3","telemark",5,0.00296118208313484,"Birch",-0.000888170837700458
"1715.2",11,2014,"drangedal3","telemark",5,0.00296118208313484,"Pine",1.47453739936243e-05
"1716",12,2014,"drangedal3","telemark",5,0.00414226983930494,"Spruce",-0.000121605131523261
"1716.1",12,2014,"drangedal3","telemark",5,0.00414226983930494,"Birch",-0.00102700584615961
"1716.2",12,2014,"drangedal3","telemark",5,0.00414226983930494,"Pine",1.91570111519601e-05
"1717",1,2014,"drangedal4","telemark",5,-0.00576390186721232,"Spruce",-0.00466476940538035
"1717.1",1,2014,"drangedal4","telemark",5,-0.00576390186721232,"Birch",-0.00650800793243661
"1717.2",1,2014,"drangedal4","telemark",5,-0.00576390186721232,"Pine",5.53645193406838e-05
"1718",2,2014,"drangedal4","telemark",5,-0.0101715626587162,"Spruce",-0.00900768310382194
"1718.1",2,2014,"drangedal4","telemark",5,-0.0101715626587162,"Birch",-0.0113586248818293
"1718.2",2,2014,"drangedal4","telemark",5,-0.0101715626587162,"Pine",0.000106911490830697
"1719",3,2014,"drangedal4","telemark",5,-0.00856424184821475,"Spruce",-0.00783139437817754
"1719.1",3,2014,"drangedal4","telemark",5,-0.00856424184821475,"Birch",-0.00953084446794594
"1719.2",3,2014,"drangedal4","telemark",5,-0.00856424184821475,"Pine",9.07144413948568e-05
"1720",4,2014,"drangedal4","telemark",5,-0.00494934268932248,"Spruce",-0.00308615836952927
"1720.1",4,2014,"drangedal4","telemark",5,-0.00494934268932248,"Birch",-0.00541646693123429
"1720.2",4,2014,"drangedal4","telemark",5,-0.00494934268932248,"Pine",3.99770350801298e-05
"1721",5,2014,"drangedal4","telemark",5,-0.00494280080259374,"Spruce",-0.00307537872909169
"1721.1",5,2014,"drangedal4","telemark",5,-0.00494280080259374,"Birch",-0.00540956861165101
"1721.2",5,2014,"drangedal4","telemark",5,-0.00494280080259374,"Pine",3.98753641857041e-05
"1722",6,2014,"drangedal4","telemark",5,-0.00494280080074158,"Spruce",-0.00307537872909169
"1722.1",6,2014,"drangedal4","telemark",5,-0.00494280080074158,"Birch",-0.00540956861165104
"1722.2",6,2014,"drangedal4","telemark",5,-0.00494280080074158,"Pine",3.98753641857319e-05
"1723",7,2014,"drangedal4","telemark",5,-0.00494280080074139,"Spruce",-0.00307537872909169
"1723.1",7,2014,"drangedal4","telemark",5,-0.00494280080074139,"Birch",-0.00540956861165101
"1723.2",7,2014,"drangedal4","telemark",5,-0.00494280080074139,"Pine",3.98753641857319e-05
"1724",8,2014,"drangedal4","telemark",5,-0.00494280080074297,"Spruce",-0.00307537872909169
"1724.1",8,2014,"drangedal4","telemark",5,-0.00494280080074297,"Birch",-0.00540956861165104
"1724.2",8,2014,"drangedal4","telemark",5,-0.00494280080074297,"Pine",3.98753641857319e-05
"1725",9,2014,"drangedal4","telemark",5,-0.00494280080093829,"Spruce",-0.00307537872909167
"1725.1",9,2014,"drangedal4","telemark",5,-0.00494280080093829,"Birch",-0.00540956861165101
"1725.2",9,2014,"drangedal4","telemark",5,-0.00494280080093829,"Pine",3.98753641857319e-05
"1726",10,2014,"drangedal4","telemark",5,-0.00494280094607114,"Spruce",-0.00307537872909169
"1726.1",10,2014,"drangedal4","telemark",5,-0.00494280094607114,"Birch",-0.00540956861165101
"1726.2",10,2014,"drangedal4","telemark",5,-0.00494280094607114,"Pine",3.98753641857319e-05
"1727",11,2014,"drangedal4","telemark",5,-0.00498097920387947,"Spruce",-0.00313798865342599
"1727.1",11,2014,"drangedal4","telemark",5,-0.00498097920387947,"Birch",-0.00544972773873459
"1727.2",11,2014,"drangedal4","telemark",5,-0.00498097920387947,"Pine",4.04664695006773e-05
"1728",12,2014,"drangedal4","telemark",5,-0.00554115619040169,"Spruce",-0.00432540187430425
"1728.1",12,2014,"drangedal4","telemark",5,-0.00554115619040169,"Birch",-0.00625820737439897
"1728.2",12,2014,"drangedal4","telemark",5,-0.00554115619040169,"Pine",5.19658670024015e-05
"1729",1,2014,"fritsoe1","telemark",5,0.0365084657802797,"Spruce",-0.0220499284863189
"1729.1",1,2014,"fritsoe1","telemark",5,0.0365084657802797,"Birch",-0.0078304361674717
"1729.2",1,2014,"fritsoe1","telemark",5,0.0365084657802797,"Pine",-0.000325473425827894
"1730",2,2014,"fritsoe1","telemark",5,0.0474059571485855,"Spruce",-0.0238222215114509
"1730.1",2,2014,"fritsoe1","telemark",5,0.0474059571485855,"Birch",-0.00993316225232299
"1730.2",2,2014,"fritsoe1","telemark",5,0.0474059571485855,"Pine",-0.000371136201813893
"1731",3,2014,"fritsoe1","telemark",5,0.0415855881883773,"Spruce",-0.0239441880015098
"1731.1",3,2014,"fritsoe1","telemark",5,0.0415855881883773,"Birch",-0.0104122285944411
"1731.2",3,2014,"fritsoe1","telemark",5,0.0415855881883773,"Pine",-0.000376467514231149
"1732",4,2014,"fritsoe1","telemark",5,0.0284537619687413,"Spruce",-0.0227870734088563
"1732.1",4,2014,"fritsoe1","telemark",5,0.0284537619687413,"Birch",-0.00841100142093287
"1732.2",4,2014,"fritsoe1","telemark",5,0.0284537619687413,"Pine",-0.000341704916714813
"1733",5,2014,"fritsoe1","telemark",5,0.00691855433058255,"Spruce",-0.00733060087975032
"1733.1",5,2014,"fritsoe1","telemark",5,0.00691855433058255,"Birch",-0.00348081336813111
"1733.2",5,2014,"fritsoe1","telemark",5,0.00691855433058255,"Pine",-0.000115926655387177
"1734",6,2014,"fritsoe1","telemark",5,0.00717966161991215,"Spruce",-0.00720519690620389
"1734.1",6,2014,"fritsoe1","telemark",5,0.00717966161991215,"Birch",-0.00345887012944407
"1734.2",6,2014,"fritsoe1","telemark",5,0.00717966161991215,"Pine",-0.000114476145588877
"1735",7,2014,"fritsoe1","telemark",5,0.00717966161993266,"Spruce",-0.00720519690620391
"1735.1",7,2014,"fritsoe1","telemark",5,0.00717966161993266,"Birch",-0.00345887012944407
"1735.2",7,2014,"fritsoe1","telemark",5,0.00717966161993266,"Pine",-0.000114476145588877
"1736",8,2014,"fritsoe1","telemark",5,0.00717966161981437,"Spruce",-0.00720519690620391
"1736.1",8,2014,"fritsoe1","telemark",5,0.00717966161981437,"Birch",-0.00345887012944404
"1736.2",8,2014,"fritsoe1","telemark",5,0.00717966161981437,"Pine",-0.000114476145588904
"1737",9,2014,"fritsoe1","telemark",5,0.00717966160890415,"Spruce",-0.00720519690620389
"1737.1",9,2014,"fritsoe1","telemark",5,0.00717966160890415,"Birch",-0.00345887012944404
"1737.2",9,2014,"fritsoe1","telemark",5,0.00717966160890415,"Pine",-0.000114476145588877
"1738",10,2014,"fritsoe1","telemark",5,0.00661480469130246,"Spruce",-0.00748149452375457
"1738.1",10,2014,"fritsoe1","telemark",5,0.00661480469130246,"Birch",-0.00350735635628524
"1738.2",10,2014,"fritsoe1","telemark",5,0.00661480469130246,"Pine",-0.000117675943945822
"1739",11,2014,"fritsoe1","telemark",5,0.00639554804847045,"Spruce",-0.00773602505142892
"1739.1",11,2014,"fritsoe1","telemark",5,0.00639554804847045,"Birch",-0.00355248113475881
"1739.2",11,2014,"fritsoe1","telemark",5,0.00639554804847045,"Pine",-0.000120636584451994
"1740",12,2014,"fritsoe1","telemark",5,0.0154007714872174,"Spruce",-0.0113731001781135
"1740.1",12,2014,"fritsoe1","telemark",5,0.0154007714872174,"Birch",-0.00425314083366191
"1740.2",12,2014,"fritsoe1","telemark",5,0.0154007714872174,"Pine",-0.000164464084009219
"1741",1,2014,"fritsoe2","telemark",5,0.00411536668105034,"Spruce",-0.00765747595861344
"1741.1",1,2014,"fritsoe2","telemark",5,0.00411536668105034,"Birch",-0.00234353338464116
"1741.2",1,2014,"fritsoe2","telemark",5,0.00411536668105034,"Pine",0
"1742",2,2014,"fritsoe2","telemark",5,0.0133263623018761,"Spruce",-0.0141988013535543
"1742.1",2,2014,"fritsoe2","telemark",5,0.0133263623018761,"Birch",-0.0039091745437359
"1742.2",2,2014,"fritsoe2","telemark",5,0.0133263623018761,"Pine",0
"1743",3,2014,"fritsoe2","telemark",5,0.0126806990277796,"Spruce",-0.011559399464674
"1743.1",3,2014,"fritsoe2","telemark",5,0.0126806990277796,"Birch",-0.0031175651892405
"1743.2",3,2014,"fritsoe2","telemark",5,0.0126806990277796,"Pine",0
"1744",4,2014,"fritsoe2","telemark",5,0.000973433676430768,"Spruce",-0.00498713880632021
"1744.1",4,2014,"fritsoe2","telemark",5,0.000973433676430768,"Birch",-0.00193396665248446
"1744.2",4,2014,"fritsoe2","telemark",5,0.000973433676430768,"Pine",0
"1745",5,2014,"fritsoe2","telemark",5,0.00102846559807082,"Spruce",-0.00497014234187096
"1745.1",5,2014,"fritsoe2","telemark",5,0.00102846559807082,"Birch",-0.00193156356980992
"1745.2",5,2014,"fritsoe2","telemark",5,0.00102846559807082,"Pine",0
"1746",6,2014,"fritsoe2","telemark",5,0.00102846560024172,"Spruce",-0.00497014234187093
"1746.1",6,2014,"fritsoe2","telemark",5,0.00102846560024172,"Birch",-0.00193156356980992
"1746.2",6,2014,"fritsoe2","telemark",5,0.00102846560024172,"Pine",0
"1747",7,2014,"fritsoe2","telemark",5,0.00102846560024178,"Spruce",-0.00497014234187096
"1747.1",7,2014,"fritsoe2","telemark",5,0.00102846560024178,"Birch",-0.00193156356980992
"1747.2",7,2014,"fritsoe2","telemark",5,0.00102846560024178,"Pine",0
"1748",8,2014,"fritsoe2","telemark",5,0.00102846560024114,"Spruce",-0.00497014234187096
"1748.1",8,2014,"fritsoe2","telemark",5,0.00102846560024114,"Birch",-0.00193156356980992
"1748.2",8,2014,"fritsoe2","telemark",5,0.00102846560024114,"Pine",0
"1749",9,2014,"fritsoe2","telemark",5,0.0010284656000544,"Spruce",-0.00497014234187093
"1749.1",9,2014,"fritsoe2","telemark",5,0.0010284656000544,"Birch",-0.00193156356980989
"1749.2",9,2014,"fritsoe2","telemark",5,0.0010284656000544,"Pine",0
"1750",10,2014,"fritsoe2","telemark",5,0.000360564698005023,"Spruce",-0.00518216359210916
"1750.1",10,2014,"fritsoe2","telemark",5,0.000360564698005023,"Birch",-0.00196170273778401
"1750.2",10,2014,"fritsoe2","telemark",5,0.000360564698005023,"Pine",0
"1751",11,2014,"fritsoe2","telemark",5,0.000796489135471451,"Spruce",-0.00504178288223811
"1751.1",11,2014,"fritsoe2","telemark",5,0.000796489135471451,"Birch",-0.00194170786828837
"1751.2",11,2014,"fritsoe2","telemark",5,0.000796489135471451,"Pine",0
"1752",12,2014,"fritsoe2","telemark",5,0.00416962396117482,"Spruce",-0.00652893975547902
"1752.1",12,2014,"fritsoe2","telemark",5,0.00416962396117482,"Birch",-0.00216203482156307
"1752.2",12,2014,"fritsoe2","telemark",5,0.00416962396117482,"Pine",0
"1753",1,2014,"furesdal","telemark",5,-0.0527161749527943,"Spruce",-0.0170773978144489
"1753.1",1,2014,"furesdal","telemark",5,-0.0527161749527943,"Birch",-0.000450648764941997
"1753.2",1,2014,"furesdal","telemark",5,-0.0527161749527943,"Pine",0.00110119706872536
"1754",2,2014,"furesdal","telemark",5,-0.0607242123149844,"Spruce",-0.0222398989239697
"1754.1",2,2014,"furesdal","telemark",5,-0.0607242123149844,"Birch",-0.000605210761956743
"1754.2",2,2014,"furesdal","telemark",5,-0.0607242123149844,"Pine",0.00147992131351615
"1755",3,2014,"furesdal","telemark",5,-0.0469657183341511,"Spruce",-0.0179833746574323
"1755.1",3,2014,"furesdal","telemark",5,-0.0469657183341511,"Birch",-0.000471843166478692
"1755.2",3,2014,"furesdal","telemark",5,-0.0469657183341511,"Pine",0.00116123256100586
"1756",4,2014,"furesdal","telemark",5,-0.0221440486206086,"Spruce",-0.00760358070066369
"1756.1",4,2014,"furesdal","telemark",5,-0.0221440486206086,"Birch",-0.000287123835717051
"1756.2",4,2014,"furesdal","telemark",5,-0.0221440486206086,"Pine",0.000551407032458068
"1757",5,2014,"furesdal","telemark",5,-0.0220713062218456,"Spruce",-0.00756543335190374
"1757.1",5,2014,"furesdal","telemark",5,-0.0220713062218456,"Birch",-0.000286597976075109
"1757.2",5,2014,"furesdal","telemark",5,-0.0220713062218456,"Pine",0.00054939174011559
"1758",6,2014,"furesdal","telemark",5,-0.0220713067167286,"Spruce",-0.00756543335190377
"1758.1",6,2014,"furesdal","telemark",5,-0.0220713067167286,"Birch",-0.000286597976075109
"1758.2",6,2014,"furesdal","telemark",5,-0.0220713067167286,"Pine",0.00054939174011559
"1759",7,2014,"furesdal","telemark",5,-0.0220713067167808,"Spruce",-0.00756543335190377
"1759.1",7,2014,"furesdal","telemark",5,-0.0220713067167808,"Birch",-0.000286597976075109
"1759.2",7,2014,"furesdal","telemark",5,-0.0220713067167808,"Pine",0.00054939174011559
"1760",8,2014,"furesdal","telemark",5,-0.0220713067165205,"Spruce",-0.00756543335190374
"1760.1",8,2014,"furesdal","telemark",5,-0.0220713067165205,"Birch",-0.000286597976075109
"1760.2",8,2014,"furesdal","telemark",5,-0.0220713067165205,"Pine",0.00054939174011559
